ID: 20231201025243_10580

Problem: dtlz7
Number of objects: 3
Number of variables: 3
Algorithm choice: 0
Maximum number of function evaluations: 300

IGD: 0.07791258001252857
GD: 0.014837234797563577
HV: 1.0431383636741105
Time cost: 1495.9339845180511

non_dom_solutions:
[0.09801012014260524, 0.20334328675775926, 0.007136423735514652]
[0.6609206545314446, 0.5242035093717841, 0.007452155404246187]
[0.7990348535153539, 0.6286134758650449, 0.004506459552791199]
[0.7462356789477352, 0.6286134758650449, 0.0001076447734847108]
[0.8784704048421337, 0.7399515438125076, 0.0033464541357871927]
[0.6889060117899776, 0.8284050201590533, 0.0004187186423585212]
[0.8049178371478711, 0.22872575184808042, 0.00030792738900522684]
[0.8114885678482919, 0.08185726680137023, 4.530377312158244e-05]
[0.6894242813148648, 0.8102228230284195, 0.00043238075015480807]
[0.7597056551870622, 0.21503081471414703, 0.00030792738900522684]
[0.7411679985294913, 0.8530023092079416, 0.0006452056295983251]
[0.6659912585568248, 0.7839959933827163, 5.002776091332206e-05]
[0.09801012014260524, 0.06234831697481091, 0.00045110083820676036]
[0.6663025775808411, 0.7839959933827163, 3.195715776425467e-05]
[0.6663025775808411, 0.7843280865288667, 2.3418055301941234e-05]
[0.687428676478949, 0.6656385743516595, 3.951819186493214e-05]
[0.04283209737082583, 0.0048622944854908035, 0.00045110083820676036]
[0.6803035859700497, 0.7291047483632495, 0.009933711509573543]
[0.7287192078467235, 0.0009239037464792155, 0.00045110083820676036]
[0.015326922676432223, 0.9464794457022246, 0.006258328508779381]
[0.788939022058875, 0.7356203266632053, 0.00042365992319616584]
[0.8073793429267813, 0.8252872964874797, 0.0006452056295983251]
[0.2051909233100765, 0.8560012458634064, 1.2150151849424362e-06]
[0.7425416021682595, 0.7363483197492928, 4.264900243627852e-06]
[0.7602751593964072, 0.8172422657337525, 0.000652910586600686]
[0.19446983767641052, 0.7237942016768374, 0.00011577044024278869]
[0.8073793429267813, 0.8191789844606725, 0.00010847273580798385]
[0.7696433021225415, 0.0640864088144622, 0.00045110083820676036]
[0.758633723606911, 0.7791334871216619, 0.002092348222549447]
[0.0011103358693367316, 0.00142810518204195, 7.8588845799571e-06]
[0.8650377422053077, 0.8520271876079322, 0.0006452056295983251]
[0.19100450712809441, 0.7987196222164733, 1.2150151849424362e-06]
[0.09801012014260524, 0.7640634792987508, 2.130049565121498e-05]
[0.8496059136893079, 0.24205398203948086, 3.3565366780609785e-05]
[0.20721234586739457, 0.858520364408906, 1.0392093153813051e-05]
[0.77817986001837, 0.7753220032844529, 0.00011577044024278869]
[0.85209474666701, 0.2508078727771809, 3.2920765375356887e-05]
[0.20297833736838677, 0.8739612361501383, 1.5291290891644695e-06]
[0.8685638256089762, 0.24205398203948086, 3.433973351369942e-05]
[0.8661576532567687, 0.24567622678070716, 2.146788487833428e-05]
[0.20721234586739457, 0.7545472483003156, 2.1106049452199965e-05]
[0.8608997364664245, 0.8580454126825019, 2.146788487833428e-05]
[0.8657149251242159, 0.22874783466793125, 3.418245076942448e-05]
[0.23602271493848448, 0.87231881893375, 2.146788487833428e-05]
[0.8643430693533016, 0.8566986360899886, 2.146788487833428e-05]
[0.8657625785072178, 0.21457125978589764, 3.212755580849748e-06]
[0.865761154384053, 0.19562183997294613, 1.2295323724148335e-06]
[0.8696615212325383, 0.8529439993077985, 4.091426692487843e-08]
[0.18248082188134235, 0.7357166944869012, 2.146788487833428e-05]
[0.8678273363453872, 0.8148116836228134, 1.350717446186684e-06]
[0.18879454062076712, 0.8712633806845118, 1.1738437242007539e-07]
[0.7513180094170827, 0.0004439750145947413, 3.152258779603716e-07]
[0.784284696963315, 0.00044241414657199426, 3.152258779603716e-07]
[0.8781730251949629, 0.15947058711017786, 6.194904432780093e-06]
[0.17511454836370416, 0.8921297199863909, 1.1738437242007539e-07]
[0.7856037574815862, 0.7989083818030915, 1.6135152949485156e-08]
[0.7383708434500911, 0.7989083818030915, 6.191841806675223e-06]
[0.8218551308186203, 0.8712633806845118, 3.690535940480101e-05]
[0.762699971643087, 0.7866025608421809, 4.75121037973184e-09]
[0.7521015926739936, 0.15909915783374323, 2.1384346025018497e-05]
[0.7152507593440406, 0.19834395306690816, 2.1993599827417768e-05]
[2.7000562298969005e-09, 2.852969927802673e-09, 5.75974286284693e-09]
